address_id,address,city,postal_code,longitude,latitude
362,5 COTE DE FEUQUEROLLES,LES ANDELYS,27700,1.4215534,49.2469193
363,20 AV ROCHAMBEAU,GRENOBLE,38100,5.7357819,45.1875602
364,25 RUE DE LOIRE,NEVERS,58000,3.1577203,46.9876601
365,4 SQ JULES BASSET,ACHERES,78260,2.4491821,47.2774561
366,30 RUE BALAY,SAINT-ETIENNE,42000,4.3873058,45.4401467
367,10 RTE DU PLAT HAUT,VILLARS,42390,0.7542978,45.4202981
368,1 RUE DU COMMERCE,MONTPELLIER,34000,3.8767337,43.6112422
369,26 RUE PIERRE ET MARIE CURIE SP,DUNKERQUE,59430,2.3772525,51.0347708
370,10 CHE SAINT FRANCOIS D ASSISE,ROCHE SUR YON (LA),85000,-1.4269698,46.6705431
371,9126 CHE DES ARNAVAUX,ISTRES,13800,4.9884323,43.5139051
372,6 IMP DE LA JANELLE,GRAGNAGUE,31380,1.5841501,43.6819528
373,1 AV DE VILLACOUBLAY,MEUDON,92360,2.2385432,48.8126688
374,8 RUE DES ACACIAS,SAINT-BEAUZIRE,63360,3.1790056,45.8516333
375,12 RUE DES POIREAUX,PRIVAS,7000,4.5986733,44.7352708
377,37 AV DU MARECHAL LECLERC,LAVAL,53000,-0.7734022,48.0706687
378,2 RUE JEAN BONNARDEL,VILLENAVE D ORNON,33140,-0.5595029,44.7737872
380,3 PL DES FUSILLES,CALAIS,62100,1.8538446,50.9524769
382,27 RUE DELABY,DOUAI,59500,3.0804641,50.3675677
383,47 RUE JEAN JAURES,PLOUMAGOAR,22970,-3.1315516,48.544672
384,1140 RTE DE SAINT JEAN,ANTIBES,6600,7.10905,43.5836
385,58 RUE PAPU,RENNES,35000,-1.6800198,48.1113387
386,24 AV DE LA GARE,UZES,30700,4.4196718,44.0121279
387,127 RTE DE DIEPPE,MAROMME,76150,1.0308208,49.476737
388,13 RUE DE BRIANT,CLAYETTE (LA),71800,1.3965779,45.8863619
389,3 RUE DE LA POSTE,AZAY SUR CHER,37270,0.8463048,47.3482178
390,14 RUE DE SAINT OMER,WIZERNES,62570,2.2283996,50.709962
391,21 AV DES BAINS,BALARUC LE VIEUX,34540,3.6844938,43.4603178
392,9 BD PEREIRE,PARIS 17,75017,106.6663975,20.8647408
393,7 AV GALLIENI,MELUN,77000,2.6608169,48.539927
394,1056 CHE DES CAMPELIERES,MOUGINS,6250,6.9963543,43.6008898
395,24 AV CLAUDE MONET,MARSEILLE 14EME,13014,5.3990884,43.3309579
396,6 AV DE LA GARE,AVIGNON,84000,4.8059012,43.9492493
397,26 RUE DES FRERES MOSTADE,PLESCOP,56890,-2.8062224,47.6980235
398,30 RUE PERRAULT,LIMOGES,87000,1.2644847,45.8354243
399,2 RUE BARBAUD,PONTARLIER,25300,6.3546345,46.9040348
400,32 RUE RASPAIL HELLEMMES,LILLE,59260,3.0635282,50.6365654
401,13 AV JOHN KENNEDY,OIGNIES,62590,2.99387,50.4643
402,43 RUE PHILIBERT,SAINT DENIS,97400,2.3580232,48.935773
403,40 AV DE L HERMITAGE,ESPALY-SAINT-MARCEL,43000,3.8657896,45.0465143
404,1 RUE DU HAUT DU BOIS,LERRAIN,88260,6.148,48.1441
405,9004 AV HENRI BECQUEREL,MERIGNAC,33700,-0.6469599,44.8422361
406,651 CHE DE ST ELOI,LA CIOTAT,13600,5.6062495,43.1758591
407,12 RUE DU LT COL ANDRE BORDEREAUX,MOUZON,8210,0.6148164,45.8058911
408,9001 RUE DE CHARENTE,ST-HERBLAIN,44800,-1.6346964,47.2233007
409,60 RUE JEAN CALOT,TERRE DE HAUT,97137,-61.5821543,15.8680707
410,19 VTE VIEILLE RTE DE MONS,DONNEMARIE-DONTILLY,77520,3.1288116,48.4793547
411,58 RUE DES BELLES HATES,ERAGNY-SUR-OISE,95610,2.099537,49.0178814
412,6779 CHE DE RACLEBOURSE,SAINT-DENIS-D'OLERON,17650,-1.3775,46.033611
414,95 RUE DENFERT ROCHEREAU,SAINT QUENTIN,2100,3.2876843,49.8465253
416,310 RTE DE CALVISSON,CALVISSON,30420,4.1900505,43.7853458
417,8 BD DE CHINON,JOUE LES TOURS,37300,0.6622353,47.3511161
418,9001 RES LA COUPIANE,LA VALETTE DU VAR,83160,5.9834654,43.1378245
419,7 RUE DU BOIS DU CHATEAU,LORIENT,56100,-3.3660907,47.7477336
420,96 RTE PRE CHATELAIN,SAINT-SAVIN,38300,-0.4464038,45.139407
421,83 RUE JEAN JACQUES ROUSSEAU,LIBOURNE,33500,-0.2427217,44.9133742
422,433 RTE DE LA SALLE DES FETES,CASTELS ET BEZENAC,24220,1.0727297350171534,44.8644841
423,8 RUE MARECHAL FOCH,CLERMONT FERRAND,63000,3.0819427,45.7774551
424,29 MTE DE LA CASTAGNETTE,SAINT-PRIVAT,7200,3.42558,43.7535
425,38 RUE PAUL BERT,GIEN,45500,2.6313889,47.6918575
426,33 BD SAINT SIMON,DRANCY,93700,2.4455201,48.9229803
427,3 BD FEART,DINARD,35800,-2.0580178,48.6320379
428,472 RTE DES EPINETTES ST M.LOUPS,JULLOUVILLE,50610,-1.5658162,48.7713045
429,8 RTE DU LAVOIR - PRETOT,MONTSENELLE,50250,-1.4438866076132943,49.305319749999995
430,22 CHE DU PRAZILLON,SAINT-NAZAIRE,44600,-2.2138905,47.2733517
431,57 CHE COMMINS,SAINT DENIS,97417,2.3580232,48.935773
432,12 RUE LAVOISIER,ST JEAN DE BRAYE,45800,1.9737186,47.9200018
434,1 RUE RENOU,ANGERS,49100,-0.5515588,47.4739884
435,2361 RUE DE MACON,MONTMERLE-SUR-SAONE,1090,4.7614129,46.0840019
436,1 RUE DE NEROTTE,BOURGNEUF,17220,-1.0233867,46.1663507
437,17 AV DE LA CONCORDE,DIJON,21000,5.0414701,47.3215806
438,12 RUE HENRI PROVOSTIC,PLOUDALMEZEAU,29830,-4.6576826,48.5410278
439,11 RUE SALVADOR ALLENDE,AIGUES-VIVES,30670,2.5338256,43.2310412
440,1 RUE HUGO ELY ZAC,AIX EN PROVENCE,13090,5.4474738,43.5298424
441,1 RUE DE STRASBOURG,EPINAY SUR SEINE,93800,2.3145039,48.9525181
442,129 RUE DE LA REPUBLIQUE,HAUTS DE BIENNE,39400,6.0234986,46.520336
443,13 QUAI HENRI MATISSE,WASQUEHAL,59290,3.1312447,50.6691577
444,5000 RES LE SCOTTISH,CAMIERS,62176,1.61441,50.5638
445,46 AV DES FRENES,MONTEVRAIN,77144,2.748344,48.8741286
446,6 RUE DE BOULOGNE,LILLE,59800,3.0635282,50.6365654
447,62 AV VICTOR HUGO,TULLE,19000,1.7706797,45.2678347
448,1555 RTE DU CHEF LIEU,MARLIOZ,74270,6.0025134,46.0325353
449,9004 ALL DU GENERAL RULLIERE,SAINT-ETIENNE,42100,4.3873058,45.4401467
450,11 RUE DE L ALLEE,CALLAC,22160,-3.426315,48.4049107
451,32 RUE DE LA FORET,HERMERAY,78125,1.6754516,48.6373985
452,26 RUE ANDRE CHENIER,ISSY-LES-MOULINEAUX,92130,2.273457,48.8250508
453,40 AV LEON BLUM,MERIGNAC,33700,-0.6469599,44.8422361
454,44 AV DU MIDI,ALLASSAC,19240,1.4755597,45.257248
455,26 RUE DES CASSONS,BAYET,3500,3.2687241,46.2476257
457,5 IMP LOUIS GUILLOUX,MONTIVILLIERS,76290,0.192418,49.5456435
458,41 RUE CONSTANTIN,BORDEAUX,33000,-0.5800364,44.841225
459,6 RUE FRANCHE,COURNON D AUVERGNE,63800,3.1962804,45.7392306
460,59 RUE DE LYON,BREST,29200,-4.4860088,48.3905283
461,8 AV DES CHENES,BEAUVAIS,60000,2.0823355,49.4300997
462,13 IMP NOTRE DAME DU MAI,LA VALETTE DU VAR,83160,5.9834654,43.1378245
463,94 AV DE LA GARE,LE BUGUE,24260,0.9273347,44.9180694
464,12 CHE LE CARREROT,NESTIER,65150,0.4794276,43.0625037
465,7 RUE DE LA DHEUNE,ESSERTENNE,71510,4.5451375,46.8128798
466,9001 RES BELLEVUE CLEMENCEAU,BIARRITZ,64200,-1.552726590666314,43.471143749999996
467,8075 RES LES JARDINS DE LA BAIE,CAVALAIRE-SUR-MER,83240,6.531917,43.1722952
468,31 RUE DU MOULIN COLLET,PELLERIN (LE),44640,5.9215336,45.5794128
469,21 CHE DE LA BOUSQUIE,ROUFFIAC,81150,-0.4912752,45.6860002
470,5 ALL DES BERGES,LAGNY-SUR-MARNE,77400,2.7056056,48.8773018
471,199 RUE COLBERT,LILLE,59800,3.0635282,50.6365654
472,39 AV GERMAINE,EPPEVILLE,80400,3.0512443,49.7413575
473,8 IMP DU MOULIN,PIERREFITTE-ES-BOIS,45360,2.7162662,47.5073026
474,23 IMP BAOBAB,SAINT-BENOIT,97470,5.594566080903155,45.69036035
475,136 RUE DES CHAMPARONS,COLOMBES,92700,2.2543577,48.922788
476,74 RUE DU TEMPLE,PARIS 03,75003,3.4291968,46.1268765
477,17 CHE DE SAINT JAMES,CORNEBARRIEU,31700,1.3225828,43.6479976
479,29 RUE DES GOUTTIERES,SAINT-FLORENTIN,89600,3.7280106,48.00172
480,44 QUAI NICOLAS ROLIN,DIJON,21000,5.0414701,47.3215806
482,9194 RUE DU STADE,BALARUC LES BAINS,34540,3.679545,43.4444987
483,130 RUE DES SOURCES,ANSE,69480,4.7170072,45.9364662
484,18 AV PAUL MICHONNEAU,ARRAS,62000,2.7772211,50.291048
485,98 RUE GABRIEL PERI,FONTENAY-SOUS-BOIS,94120,2.4749347,48.8490721
486,57 RUE DES CANADIENS BIHOREL,BIHOREL,76420,1.1159756,49.4543405
487,8 RUE FRANCIS GUEZENNEC,LESNEVEN,29260,-4.3235917,48.5718493
488,5 RUE DE LA BOUCHERIE,VANNES,56000,-2.7599079,47.6586772
489,40 RUE BOTTOLIER,EVREUX,27000,1.1510164,49.0268903
490,54 RUE PAUL LAFARGUE,PARAY-VIEILLE-POSTE,91550,2.3637838,48.7126093
491,13 RUE MARCELLIN CHAMPAGNAT,SAINT-ETIENNE,42100,4.3873058,45.4401467
492,3 RES DE PARK AR CHR'A,SAINT-QUAY-PERROS,22700,-3.4470386,48.7923337
493,29 RUE DU PORCHE,CHATEAUGIRON,35410,-1.5009120306356485,48.042376399999995
494,5218 CHE DE L ARGILE,MARSEILLE 10EME,13010,5.4089257,43.2831109
495,20 RUE DES VIGNES NOIRES,AUCHAY-SUR-VENDEE,85200,-0.8673964374935454,46.43648415
496,293 RUE DE ROSNY,MONTREUIL,93100,1.7631125,50.4638918
497,2 RUE DU FIER,ANNECY,74960,6.1288847,45.8992348
498,246 CRS DE LA MARNE,BORDEAUX,33800,-0.5800364,44.841225
499,10 CITE DU CALVAIRE,LAROQUEBROU,15150,2.1911658,44.967739
500,17 BD CHRISTOPHE MONCADA,MARSEILLE 15EME,13015,5.3716172,43.3426411
501,4 RUE NATIONALE,ISSOU,78440,1.7924733,48.988093
502,24 RUE DES LILAS,RICHARDMENIL,54630,6.1695329,48.5943832
503,5 AV MEISSONIER,POISSY,78300,2.0428293,48.927439
504,54 RTE DU COL DE LA LUERE,GREZIEU-LA-VARENNE,69290,4.6911795,45.7479355
505,15 AV DUFAU,PAU,64000,-0.3685668,43.2957547
506,16 RUE MARIE CHAMOUX,GRENOBLE,38100,5.7357819,45.1875602
507,19 RUE JEAN SEBASTIEN BACH,LISIEUX,14100,0.2255168,49.1460831
508,2 ALL DES PERVENCHES,ANDERNOS-LES-BAINS,33510,-1.0925184,44.7476897
509,102 GAL DE L'ARLEQUIN,GRENOBLE,38100,5.7357819,45.1875602
510,107 AV PAUL DOUMER,MONTESSON,78360,2.1492681,48.9076421
511,53 BD ALEXANDRE 3,DUNKERQUE,59140,2.3772525,51.0347708
512,21 AV KLEBER,DUNKERQUE,59240,2.3772525,51.0347708
513,9003 RUE DE LA FOSSE,ETAIS,21500,4.4375531,47.7070411
514,19 RUE ANDRIOLI,NICE,6000,7.2683912,43.7009358
515,34 RUE DU GENERAL LECLERC,ST LEU LA FORET,95320,2.2480799,49.0212001
516,180 RUE SADI CARNOT,SAINT-ANDRE,59350,0.8514079,43.273316
517,41 CHE DES FEUTRES DU TOULON,PERIGUEUX,24000,0.7184407,45.1909365
518,62 BD PAUL MONTEL,NICE,6200,7.2683912,43.7009358
519,57 CHE COMMINS,SAINT DENIS,97417,2.3580232,48.935773
520,1 AV DARBLAY,MENNECY,91540,2.4347044,48.5666645
521,1 RUE D ATHENES,BELFORT,90000,6.8628942,47.6379599
522,23 RUE DE NOAILLES,VERSAILLES,78000,2.1266886,48.8035403
523,15 RUE CECILE DUPARC,BEZONS,95870,2.2105491,48.9250016
525,7 RUE MADAME DE SEGUR,VANNES,56000,-2.7599079,47.6586772
526,9 ALL DES ROSSIGNOLS,PORT DE BOUC,13110,4.9806998,43.403098
527,62 CHE DES AMOUREUX,LUNEL,34400,4.1348062,43.6745265
528,526 IMP DE LA COMBE,VEYRAS,7000,4.5629984,44.7290012
529,115 RTE DE L ANC. LAITERIE RUFFIGN,LA CRECHE,79260,-0.2970798,46.3624398
530,1 RUE DE LA MALMAISON,GONESSE,95500,2.4500537,48.9863555
531,4 ALL DES MIMOSAS,CLAPIERS,34830,3.8868606,43.6567216
533,206 RTE DU HAUT DE GRANNOD,SORNAY,71500,5.179582,46.6263406
535,20 CHE DE LA CREMADE,LA FARE LES OLIVIERS,13580,5.1922962,43.5503885
536,6 IMP DE LA GRIVE,DOMERAT,3410,2.5368661,46.359995
537,7 RUE CHARLES-LAURENT,RENNES,35000,-1.6800198,48.1113387
538,12 RUE DES BERCEAUX,COURLON SUR YONNE,89140,3.1666834,48.3385316
539,29 RUE NATIONALE,ROYAT,63130,3.0477919,45.7643631
540,9 ALL SULLY,ECHIROLLES,38130,5.71927,45.1437
541,13 RUE DAVOT,AUXONNE,21130,5.3882954,47.1936509
542,7 RUE ANDRE THEURIET,MARLY-LE-ROI,78160,2.0965935,48.8681762
543,11 RUE GRUA ROUCHOUSE,SAINT-ETIENNE,42100,4.3873058,45.4401467
544,4 RUE DE L ILE,LOUVIERS,27400,1.1646335,49.2157245
545,280 CHE DE LA RATERIE,MOYAUX,14590,0.3566372,49.1954825
546,4 RUE PHILIPPE LEBON,CLERMONT FERRAND,63000,3.0819427,45.7774551
548,5027 RTE DEPARTEMENTALE 918,ASCAIN,64310,-1.620839,43.3449393
549,10 RUE COLETTE,LAMBALLE-ARMOR,22400,-2.4724248506929793,48.48593005
550,760 RTE DU CHEF LIEU,ALLONZIER-LA-CAILLE,74350,6.1185532,46.0001467
551,455 PROM DES ANGLAIS,NICE,6200,7.2683912,43.7009358
552,52 RUE AUGUSTIN MONDON,SAINT-JOSEPH,97480,-1.529802,49.5344534
553,3 RUE EMILE KAHN,LE BLANC-MESNIL,93150,2.4631476,48.9385489
554,450 CHE DES COMBES,ANTIBES,6600,7.10905,43.5836
555,7 RUE AU MAIRE,PARIS 03,75003,3.4291968,46.1268765
556,620 CHE DU PEYRUGAL,SAINTE-GEMME,81190,3.6700564,49.1413869
557,34 RUE DE LA VOLONTE,CLERMONT FERRAND,63100,3.0819427,45.7774551
558,12 BD BOYER,MARSEILLE 3EME,13003,5.3990665,43.2976147
559,4 RUE ANATOLE FRANCE,AUTERIVE,31190,1.4775095,43.3524028
560,24 RTE DE PENHOET,TRIGNAC,44570,-2.1894926,47.3176944
561,87 BD JEAN BRUNHES,TOULOUSE,31300,1.4442469,43.6044622
562,2 ALL DE BERNE,RENNES,35200,-1.6800198,48.1113387
563,79 RUE DE LA NORMANDELIERE,BRETIGNOLLES-SUR-MER,85470,-1.8538889,46.6286111
564,6 RUE DU ONZE NOVEMBRE,BORDEAUX,33000,-0.5800364,44.841225
565,12 RUE JACQUARD,LE HAVRE,76620,0.1079732,49.4938975
566,38 BD DE VERDUN,BEZIERS,34500,3.2131307,43.3426562
567,51 RUE AMBROISE THOMAS,ARGENTEUIL,95100,2.2481797,48.9479069
568,131 AV FELIX FAURE,LYON 3EME,69003,4.9018898,45.7109198
569,53 AV PAUL VAILLANT COUTURIER,VILLEJUIF,94800,2.3633048,48.7921098
570,55 BD DE MASSANE,BAILLARGUES,34670,4.0133114,43.6609569
571,12 PL LOUIS COULANGE,LAVAL,53000,-0.7734022,48.0706687
573,116 AV KUHLMANN,LOOS,59120,3.0162523,50.6092082
574,18 RUE DE COULON,SAINT-REMY,79410,6.8283249,48.3476386
575,2 IMP DE LA BREDE,SAINT-NAZAIRE,44600,-2.2138905,47.2733517
576,71 RUE CLOVIS,REIMS,51100,4.031926,49.2577886
578,703 RUE JEAN JAURES,MEUSNES,41130,1.4988676,47.2508617
579,36 RUE ROGER SALENGRO,LE BOUSCAT,33110,-0.5992399,44.8661755
580,163 AV ROGER SALENGRO,VILLEURBANNE,69100,4.8868454,45.7733573
581,12 AV DANIELLE MITTERRAND,BEGLES,33130,-0.5488542,44.8074559
582,20 RUE DE METZ,LANTEFONTAINE,54150,5.9092,49.2503
583,24 BD DU FIER,ANNECY,74000,6.1288847,45.8992348
584,80 ALL MARIE SAGNIER,MONTPELLIER,34000,3.8767337,43.6112422
585,3 ALL DE LA SIXIEME HEURE,AMIENS,80000,2.2956951,49.8941708
586,9001 RES VILLAGE DU SOLEIL,AIX EN PROVENCE,13540,5.4474738,43.5298424
587,39 RUE ALEXANDRE FOURNY,CHAMPIGNY-SUR-MARNE,94500,2.5107384,48.8137759
588,46 RUE PRINCIPALE,VEIGNE,37250,0.7409855,47.2869884
589,16 RUE HAUTE,RUEIL-MALMAISON,92500,2.1802832,48.87778
590,1 RUE DES FUSILLES,ARMENTIERES,59280,2.882169,50.6867281
591,4 AV DU PORT,GRAY,70100,5.5919867,47.4455642
592,74 PL DE LA BONANCE,GRUISSAN,11430,3.086422,43.1050181
593,8 CHE DES CAILLEROTTES,VERINES,17540,-0.9645614,46.1927243
594,34 BD PIERRE SOLA,NICE,6300,7.2683912,43.7009358
596,124 BD LOBAU,NANCY,54000,6.1834097,48.6937223
597,3 IMP EUGENE LEJANNE,ROCHE SUR YON (LA),85000,-1.4269698,46.6705431
598,10 RUE DES JARDINS,GOUVIX,14680,-0.3035501,49.0348107
599,23 RUE DE SEDAN,DOUAI,59500,3.0804641,50.3675677
600,6 RUE MARC SANGNIER,ARPAJON,91290,2.4570176,44.9034428
601,20 RUE COLI,MONTREUIL,93100,1.7631125,50.4638918
602,6 AV JEAN JAURES,FEURS,42110,4.2215124,45.7440738
603,1 RUE HENRI RENAUDIN,CHARLEVILLE-MEZIERES,8000,4.7206939,49.7735712
604,2 RUE DE LYON,EPINAY SUR SEINE,93800,2.3145039,48.9525181
605,4 RUE DENIS PAPIN,BLAIN,44130,-1.7643647,47.4755536
